rhx;rhy;rhz;rwx;rwy;rwz;rex;rey;rez;lhx;lhy;lhz;lwx;lwy;lwz;lex;ley;lez;sx;sy;sz;hx;hy;hz;timestamp;phase rh;phase lh;phase rhlh
7.120.852;2.859.286;1.806.013;7.184.161;3.166.999;1.883.324;723.441;3.692.214;2.076.648;6.048.039;3.508.173;1.722.581;5.926.536;3.527.589;1.743.098;5.159.117;370.897;1.966.256;608.345;3.880.895;2.036.261;5.998.883;1.263.327;2.029.187;5415600;Preparation;Preparation;Preparation
7.102.957;2.867.029;1.801.107;717.596;3.120.618;1.870.029;7.259.284;3.681.876;2.040.853;6.065.114;3.466.826;1.718.944;5.925.034;3.527.918;1.744.472;5.169.486;3.717.884;1.969.045;6.083.515;3.880.253;2.036.575;5.997.273;1.262.814;2.029.703;5415631;Preparation;Preparation;Preparation
7.079.576;2.896.338;1.797.215;7.165.715;3.026.425;182.891;7.191.338;3.517.849;2.009.583;6.076.204;3.440.606;1.718.892;5.925.899;3.514.459;1.746.527;5.175.663;3.727.431;1.970.969;6.083.174;3.879.094;2.036.989;5.995.455;1.260.857;2.030.725;5415663;Preparation;Preparation;Preparation
7.006.002;2.962.364;1.785.322;7.027.092;3.067.107;1.812.751;7.230.472;3.689.728;2.031.253;6.083.522;3.420.795;1.718.255;5.850.429;3.480.872;1.780.885;5.180.577;3.732.818;197.183;6.084.138;3.879.571;2.037.164;5.995.204;1.259.082;2.031.638;5415694;Preparation;Preparation;Preparation
6.942.276;3.017.601;1.777.852;7.021.729;3.086.498;181.203;7.137.498;3.570.668;2.008.433;6.024.285;3.422.175;1.729.891;5.821.969;3.503.144;1.786.736;5.182.558;3.728.033;1.971.607;6.084.785;3.881.387;2.037.398;5.995.252;1.259.241;2.032.245;5415725;Preparation;Preparation;Preparation
689.965;3.062.504;1.773.456;6.873.215;3.163.153;1.787.424;7.102.746;3.591.017;1.999.494;6.082.601;3.366.894;1.720.663;5.809.095;3.510.878;1.789.874;5.182.865;3.723.798;197.261;6.085.707;3.884.316;2.037.577;5.994.051;1.258.812;2.032.575;5415756;Preparation;Preparation;Preparation
6.864.644;3.126.375;177.357;6.760.293;3.187.443;1.780.798;7.082.962;3.600.344;1.993.178;6.199.976;3.375.966;1.777.309;5.806.955;3.520.465;1.791.275;5.185.634;3.724.195;1.973.106;6.085.899;3.886.712;203.769;5.995.006;1.260.512;2.032.719;5415803;Stroke;Preparation;Preparation
685.085;315.324;1.766.733;6.872.715;3.279.091;1.803.881;7.077.461;3.606.924;1.995.311;6.049.567;3.311.034;1.737.224;5.804.813;3.526.193;1.791.654;5.186.512;3.724.481;1.973.165;6.086.017;3.887.439;2.037.791;5.995.732;1.260.132;2.032.967;5415834;Stroke;Stroke;Stroke
6.853.499;3.162.446;1.763.842;6.875.773;3.278.939;1.803.872;7.076.137;3.607.302;1.995.459;6.055.802;3.270.491;1.722.385;5.799.189;3.500.718;1.772.088;5.188.346;3.710.895;1.967.834;6.087.583;3.887.831;2.037.973;5.996.954;1.260.017;2.033.382;5415866;Stroke;Stroke;Stroke
6.883.796;3.156.578;1.762.314;6.919.324;3.237.693;1.804.527;708.316;3.611.744;2.013;5.990.967;3.254.088;1.720.522;5.776.227;328.373;1.733.191;5.176.051;3.693.529;1.965.072;6.088.423;3.887.565;2.038.209;5.997.324;1.259.233;2.033.618;5415897;Stroke;Stroke;Stroke
7.096.097;3.038.139;1.771.829;7.173.052;3.210.435;1.832.451;7.147.622;3.583.945;2.024.902;6.061.801;3.135.268;1.711.368;5.751.092;3.163.515;1.718.049;5.146.543;3.604.613;1.935.732;60.897;388.885;2.038.722;5.998.446;1.257.845;2.034.062;5416022;Stroke;Stroke;Stroke
7.231.434;2.930.828;1.781.492;7.237.326;3.142.109;1.846.012;7.196.474;3.626.509;2.027.348;5.967.499;3.000.548;1.697.846;5.655.161;3.026.131;1.701.037;5.143.462;3.582.428;1.922.228;6.096.458;3.883.736;2.039.688;6.000.283;1.255.952;2.034.483;5416022;Stroke;Stroke;Stroke
7.329.554;28.235;1.778.091;7.310.186;3.072.889;1.850.893;7.224.306;3.625.255;202.287;553.564;2.764.545;1.664.563;5.581.451;295.743;1.698.609;5.127.448;3.563.152;1.917.114;61.019;3.882.516;2.040.188;6.000.464;1.250.232;2.035.251;5416038;Stroke;Stroke;Stroke
7.391.235;2.730.348;1.782.958;7.355.958;3.025.176;1.855.911;7.251.526;3.617.985;202.145;5.513.189;2.724.959;1.670.581;5.477.227;2.782.776;170.163;5.107.882;3.554.203;1.913.953;6.105.971;3.880.734;2.040.685;6.000.856;1.246.297;203.585;5416069;Stroke;Stroke;Stroke
7.468.504;2.618.667;1.790.706;7.454.553;2.814.561;1.849.807;7.278.464;360.815;2.018.152;5.431.842;2.647.623;1.683.379;5.468.155;2.732.891;1.701.671;5.085.666;3.536.242;1.907.831;6.106.638;3.878.275;2.040.885;6.009.626;1.242.249;203.597;5416100;Stroke;Stroke;Stroke
7.513.123;2.535.941;1.792.486;7.467.645;2.796.717;1.850.834;732.529;3.573.951;2.010.764;5.393.257;2.583.319;1.689.898;5.401.706;2.661.581;1.704.897;5.063.072;3.512.478;1.903.148;6.107.549;3.868.849;2.041.039;6.016.982;1.238.697;2.036.096;5416131;Stroke;Stroke;Stroke
7.576.345;243.555;1.797.027;7.499.311;2.749.942;1.856.271;7.336.323;3.530.378;2.004.184;5.354.093;249.048;1.698.563;5.325.953;2.637.661;1.719.338;5.046.258;3.492.045;1.900.411;6.095.009;3.871.192;2.040.568;6.022.435;1.236.211;2.036.263;5416163;Stroke;Stroke;Stroke
759.717;238.224;1.799.622;7.517.547;272.822;186.192;7.351.547;3.498.339;1.999.422;5.325.321;2.436.575;1.707.979;5.285.214;2.627.318;1.730.403;5.039.042;3.484.275;1.899.522;6.095.327;38.713;2.040.579;602.426;123.594;2.036.111;5416194;Stroke;Stroke;Stroke
7.613.645;233.574;1.805.099;7.532.247;2.713.416;1.868.818;7.360.085;348.795;1.998.685;5.299.356;2.375.458;1.715.899;5.264.485;2.572.363;173.613;5.029.979;3.471.909;1.899.486;6.092.453;3.870.317;204.048;602.797;1.236.344;2.036.118;5416225;Stroke;Stroke;Stroke
7.620.819;2.313.402;1.808.969;7.540.179;2.698.238;1.874.324;7.364.054;3.481.529;1.998.264;5.285.799;2.355.997;1.720.023;5.254.978;2.552.406;1.740.248;5.024.577;3.460.574;1.899.329;6.088.539;3.877.831;203.999;6.039.134;1.242.101;2.035.434;5416256;Stroke;Stroke;Stroke
7.626.084;2.301.702;181.058;7.550.454;2.670.715;1.874.548;7.357.789;3.433.488;2.001.267;5.270.584;2.345.233;1.724.121;5.242.618;2.545.949;1.744.233;5.024.211;3.334.882;1.882.588;6.084.427;387.968;2.039.674;6.040.437;1.242.589;2.035.415;5416303;Stroke;Stroke;Stroke
7.627.309;2.295.357;1.810.958;7.554.031;2.660.171;1.875.605;7.366.765;3.435.341;1.999.261;5.267.788;2.336.682;1.726.252;5.239.085;254.112;1.746.534;5.019.755;3.382.357;1.890.783;6.082.246;3.880.876;2.039.428;6.040.849;1.242.748;2.035.358;5416334;Stroke;Stroke;Stroke
7.628.313;2.292.605;1.810.946;7.555.871;2.653.241;1.875.139;7.362.257;3.416.981;2.001.516;5.267.018;2.332.422;1.726.476;5.237.603;2.542.929;1.747.635;5.019.768;3.397.174;1.893.773;6.081.411;3.879.397;203.938;6.040.847;1.242.711;203.529;5416366;Stroke;Stroke;Stroke
762.117;2.301.947;1.812.668;7.559.329;2.640.316;1.873.055;7.360.101;3.397.055;2.000.914;5.276.234;232.953;1.725.991;523.917;2.545.105;1.747.895;5.020.834;3.391.163;1.891.915;6.080.575;387.685;2.039.346;6.042.479;124.281;2.034.698;5416397;Stroke;Stroke;Stroke
7.603.946;2.338.295;181.372;7.553.298;2.651.342;1.872.547;7.350.993;339.739;2.002.968;5.288.542;235.249;1.724.667;5.246.799;2.558.036;1.747.135;504.268;334.879;1.881.343;6.083.727;3.873.882;2.039.326;604.459;1.243.198;2.034.532;5416428;Stroke;Stroke;Stroke
7.573.939;2.391.348;1.812.617;7.525.143;2.711.215;1.874.997;7.341.661;353.073;2.008.899;5.328.435;2.406.619;1.720.563;5.305.576;255.271;1.736.604;503.846;3.442.685;189.891;6.091.111;3.872.679;2.039.396;6.044.945;1.243.817;2.034.285;5416459;Stroke;Stroke;Stroke
751.443;2.510.589;1.813.683;7.445.594;2.836.128;1.867.579;73.356;3.547.351;2.010.922;5.367.304;249.388;1.714.986;5.351.323;2.603.848;173.201;5.058.997;3.475.398;1.903.672;6.096.109;387.022;203.935;6.046.295;1.243.247;2.034.107;5416491;Stroke;Stroke;Stroke
7.455.369;2.597.583;1.805.286;7.432.997;2.847.688;1.858.376;7.288.066;3.496.804;2.012.897;5.434.349;2.581.559;17.107;5.445.493;2.626.567;1.723.282;5.074.849;3.500.818;1.907.951;6.101.081;3.867.716;2.039.461;604.349;124.125;2.034.055;5416522;Stroke;Stroke;Stroke
7.342.442;2.727.529;1.802.444;7.368.806;2.909.523;1.849.257;7.256.427;3.503.532;2.014.303;5.542.246;2.648.078;1.701.469;5.532.279;2.705.462;171.706;5.095.672;3.532.765;1.914.233;6.104.949;3.866.262;2.039.553;6.040.462;124.058;2.033.873;5416569;Stroke;Stroke;Stroke
7.243.235;282.875;1.793.463;7.278.911;2.998.518;1.837.085;7.218.926;3.517.351;201.392;5.688.107;2.818.814;1.718.163;5.570.512;2.972.249;1.757.884;5.122.596;3.556.684;1.923;6.107.252;3.867.137;2.039.491;6.036.582;1.241.571;2.033.927;5416600;Stroke;Stroke;Stroke
7.114.025;2.938.968;1.785.811;7.203.579;3.074.578;1.828.771;7.191.127;3.538.311;2.012.516;6.050.425;2.853.372;169.591;5.824.683;3.036.213;1.752.987;5.147.457;3.584.735;1.938.036;6.108.355;3.871.283;2.039.283;6.035.545;1.242.374;203.389;5416631;Stroke;Stroke;Stroke
701.016;3.018.094;1.781.295;7.085.547;3.137.412;181.636;7.138.495;3.584.534;2.001.562;6.071.645;2.895.416;1.694.731;5.844.598;3.072.457;17.537;5.163.457;3.603.582;1.944.425;6.109.081;3.873.021;2.039.096;6.035.488;1.243.219;2.033.894;5416663;Stroke;Stroke;Stroke
6.918.066;3.095.957;1.771.179;7.015.179;3.229.593;1.807.266;7.112.084;3.593.524;1.999.426;6.137.935;3.040.428;1.692.857;5.890.632;3.190.617;1.758.232;5.148.725;3.641.185;1.968.179;6.109.505;3.875.028;2.038.754;6.034.673;1.244.377;2.033.755;5416694;Stroke;Stroke;Stroke
687.177;313.481;1.765.716;6.830.397;3.214.987;1.783.158;7.095.977;3.601.307;199.845;5.917.111;3.350.991;1.722.223;5.724.754;3.423.237;178.031;5.147.683;3.639.977;1.968.388;6.109.385;3.874.942;2.038.627;6.034.408;1.244.894;2.033.665;5416725;Stroke;Stroke;Stroke
6.860.355;3.150.131;1.763.611;6.870.485;3.285.091;1.806.808;7.082.469;3.607.758;1.998.147;6.209.312;3.176.447;169.296;5.944.359;329.297;1.758.312;5.149.502;3.642.536;1.968.186;6.109.312;38.753;2.038.543;6.034.418;1.245.692;2.033.506;5416772;Stroke;Stroke;Stroke
6.863.866;3.150.234;1.762.326;6.893.726;3.214.133;1.793.182;7.079.556;3.611.796;1.999.024;5.897.837;3.333.182;1.719.599;5.711.215;3.411.293;1.778.155;5.151.348;3.645.627;1.967.642;6.108.698;387.677;2.038.262;6.034.247;1.246.498;2.033.373;5416803;Stroke;Stroke;Stroke
6.928.186;3.118.854;17.676;6.968.001;3.122.783;1.765.264;7.090.666;3.613.395;1.998.304;6.010.198;3.066.659;1.670.407;5.795.466;3.211.298;1.740.693;5.151.271;3.645.215;196.537;61.085;3.876.295;2.038.239;6.034.458;1.247.691;2.033.069;5416834;Stroke;Stroke;Stroke
70.639;3.007.622;1.778.266;7.199.691;3.121.925;1.816.431;7.128.348;3.565.222;2.001.734;6.031.719;3.005.897;1.670.373;5.808.511;3.161.422;1.738.641;5.138.885;3.627.996;1.957.264;6.109.485;3.877.301;2.038.157;6.034.234;1.247.709;2.033.037;5416866;Stroke;Stroke;Stroke
7.225.222;2.857.077;1.784.741;7.241.145;3.078.255;1.823.472;7.166.246;352.096;2.008.769;5.686.168;2.735.359;1.680.227;5.716.085;2.956.253;1.731.547;5.149.838;3.573.302;1.922.267;6.111.385;38.755;2.038.066;6.033.775;1.247.554;2.032.991;5416897;Stroke;Stroke;Stroke
7.364.602;2.695.242;1.785.853;7.320.333;2.980.874;1.849.701;7.244.208;3.598.823;2.011.714;5.581.444;2.635.796;1.687.106;5.530.303;2.739.539;1.718.246;5.141.169;3.569.261;1.919.115;6.116.995;3.869.212;20.382;6.036.883;1.243.928;2.032.744;5416928;Stroke;Stroke;Stroke
7.510.108;2.558.995;1.793.253;7.464.317;2.798.634;1.855.505;726.495;3.589.289;2.007.851;5.489.587;2.508.951;1.698.516;548.555;2.638.295;1.718.363;510.585;3.531.192;1.908.031;6.119.429;3.864.095;2.038.302;60.447;1.243.522;2.031.888;5416959;Stroke;Stroke;Stroke
7.571.046;2.467.896;1.802.959;7.490.937;277.594;1.861.831;7.300.146;3.567.975;2.004.134;5.388.621;2.403.996;1.707.424;5.299.355;2.589.858;1.735.524;5.089.854;3.503.985;1.903.717;6.102.261;386.568;2.037.479;6.049.355;1.244.906;2.031.475;5416991;Stroke;Stroke;Stroke
7.661.104;2.370.195;1.814.417;7.617.705;2.502.826;1.841.174;7.443.097;325.557;1.971.522;531.389;2.309.719;1.712.413;5.275.124;2.571.351;1.739.057;5.067.639;3.395.993;1.884.815;6.093.576;3.865.361;203.708;605.477;1.246.238;2.030.899;5417038;Stroke;Stroke;Stroke
7.715.907;230.832;1.818.106;7.621.038;2.600.764;1.865.042;7.366.411;3.413.059;1.989.046;5.212.563;2.239.651;1.717.579;5.178.311;2.576.841;1.753.569;5.062.521;3.374.161;1.882.959;6.093.249;386.191;2.037.121;6.058.413;1.247.367;2.030.543;5417069;Stroke;Stroke;Stroke
7.732.718;2.290.717;1.820.728;7.634.268;2.590.848;1.868.812;7.366.691;3.415.335;1.989.311;5.190.554;2.207.104;1.718.567;5.154.227;2.545.538;1.751.356;5.070.251;3.325.907;1.878.397;6.088.822;3.865.741;2.036.857;6.059.527;1.248.322;203.053;5417100;Stroke;Stroke;Stroke
7.736.617;2.289.469;1.821.218;7.641.833;2.585.505;1.869.683;7.365.485;34.194;1.989.842;5.174.725;2.207.471;1.719.608;5.136.805;2.575.886;1.756.617;507.607;3.352.505;1.885.263;6.088.566;3.865.148;2.036.825;6.061.989;1.249.158;2.030.211;5417131;Stroke;Stroke;Stroke
7.736.157;2.297.426;1.821.294;7.642.861;2.586.315;1.869.472;7.364.979;3.433.714;199.099;5.173.135;2.208.666;1.719.181;5.136.365;257.673;1.756.482;5.076.007;3.352.717;18.853;6.081.376;3.859.491;2.036.583;6.066.302;1.249.384;2.029.943;5417163;Stroke;Stroke;Stroke
7.702.621;2.353.799;181.764;7.609.405;2.654.586;1.870.299;7.344.908;34.763;1.995.786;5.227.541;2.261.301;1.715.479;5.174.288;2.548.312;1.745.932;5.077.726;3.326.759;1.873.078;6.081.167;3.859.179;2.036.403;6.073.215;1.249.344;2.029.531;5417194;Stroke;Stroke;Stroke
7.576.863;2.505.253;1.813.513;7.554.633;2.724.197;1.864.475;7.330.491;3.446.009;1.999.956;5.290.321;2.345.598;1.707.475;5.239.565;2.597.593;173.853;5.074.847;3.447.042;1.888.055;6.087.961;385.963;2.036.367;6.081.314;1.248.597;2.029.358;5417225;Stroke;Stroke;Stroke
750.297;2.589.171;1.808.076;7.447.704;2.832.202;1.842.423;7.296.681;3.439.445;2.003.854;5.410.318;2.460.216;1.695.925;5.423.144;2.581.995;1.709.354;5.081.129;3.465.168;1.890.295;6.107.593;3.854.475;2.036.635;6.087.851;1.248.504;2.029.206;5417272;Stroke;Stroke;Stroke
7.339.402;2.776.222;1.797.081;7.398.885;2.889.648;1.839.359;7.264.825;3.460.155;200.716;5.526.161;2.567.305;1.688.327;5.515.959;2.628.192;1.702.952;5.102.728;3.493.594;1.893.671;6.117.109;384.844;203.663;6.095.253;1.243.855;2.028.803;5417303;Stroke;Stroke;Stroke
7.254.194;2.856.138;1.793.527;7.235.308;2.994.639;1.827.598;7.228.155;3.478.717;200.966;5.652.888;2.679.438;168.524;5.650.589;2.761.821;1.703.757;5.136.786;352.782;1.903.353;612.718;3.850.484;2.036.544;6.094.999;1.243.507;202.879;5417334;Stroke;Stroke;Stroke
7.126.574;2.977.007;1.787.705;717.513;3.163.234;1.825.159;7.167.973;3.545.088;2.016.769;5.883.457;2.935.984;1.712.598;5.880.773;2.989.866;1.736.556;5.164.752;3.564.284;1.923.041;6.129.487;3.850.612;2.036.591;6.095.776;1.243.494;2.028.713;5417366;Stroke;Stroke;Stroke
7.049.074;305.104;1.779.984;7.063.596;3.172.338;1.827.352;7.121.113;3.652.764;202.878;5.961.911;304.205;1.718.693;5.690.268;3.443.449;1.772.117;514.956;3.603.255;1.943.182;613.083;3.853.822;2.036.403;6.096.152;12.446;2.028.628;5417397;Stroke;Stroke;Stroke
6.931.351;3.128.021;1.768.049;6.902.759;3.181.642;1.803.185;7.095.294;3.648.961;2.015.365;602.735;3.131.922;1.721.955;5.704.273;344.055;1.788.808;5.135.137;3.620.867;1.955.668;6.132.294;3.856.011;2.036.144;6.096.343;124.616;2.028.356;5417428;Stroke;Stroke;Stroke
6.919.278;3.139.912;1.767.862;694.706;3.224.361;1.805.898;7.086.739;3.648.945;2.010.949;6.071.387;3.228.377;1.730.621;5.722.364;3.459.727;179.397;5.131.299;3.652.352;1.956.052;6.132.595;3.856.944;2.035.919;6.097.172;1.247.102;2.028.104;5417459;Stroke;Stroke;Stroke
6.908.688;3.107.637;1.746.746;6.951.009;3.227.583;1.804.075;7.093.456;3.631.293;2.010.849;6.108.424;32.734;1.735.835;6.045.699;3.421.329;1.779.241;5.133.294;3.657.111;1.956.216;6.133.164;3.856.941;2.035.773;6.098.733;1.248.588;2.027.699;5417491;Stroke;Stroke;Stroke
7.002.314;3.184.186;1.767.116;7.092.816;3.183.457;1.750.209;7.117.523;3.604.547;2.011.841;6.126.355;3.307.403;1.740.976;6.073.629;3.404.109;1.779.327;5.130.768;3.652.946;1.967.766;6.135.089;3.857.958;2.035.532;6.107.469;1.250.069;2.027.017;5417538;Stroke;Stroke;Stroke
7.186.356;3.212.555;1.763.424;7.174.489;3.202.413;1.751.279;718.967;3.638.793;2.011.877;6.134.294;3.319.568;174.248;5.918.224;3.504.289;1.792.271;5.131.255;3.657.187;1.967.433;614.262;3.861.014;2.035.314;6.114.279;125.149;2.026.863;5417569;Stroke;Hold;Stroke
7.425.505;3.142.009;1.658.387;7.381.262;3.225.616;1.743.567;7.248.534;3.476.438;2.012.925;6.144.834;3.357.427;1.750.441;5.916.515;3.512.342;1.794.954;5.117.396;364.947;1.975.882;6.143.535;3.860.869;2.035.226;6.124.919;1.250.298;2.027.248;5417600;Stroke;Hold;Stroke
761.666;3.289.375;173.268;7.536.044;3.378.338;1.808.709;728.431;3.448.149;200.881;6.146.077;3.365.899;1.753.343;6.066.802;3.454.653;1.795.022;5.103.979;3.640.213;1.982.211;6.144.315;3.860.585;2.035.207;6.152.445;1.250.089;2.029.024;5417631;Stroke;Hold;Stroke
7.813.255;3.338.811;170.869;7.646.167;3.407.082;1.799.362;7.356.324;3.441.086;199.763;6.147.069;3.371.144;1.756.095;6.058.659;3.453.962;1.796.394;5.098.218;363.747;1.984.183;6.148.989;3.857.462;203.538;6.174.964;1.245.927;2.031.417;5417663;Stroke;Hold;Stroke
8.088.754;3.421.767;1.678.328;7.877.161;3.426.157;175.669;7.498.899;3.387.437;1.957.545;6.145.425;337.475;1.757.888;6.043.817;3.445.178;1.795.478;5.095.646;3.638.273;1.985.522;6.154.074;3.856.381;2.035.556;6.190.547;1.246.209;2.033.112;5417694;Stroke;Hold;Stroke
8.205.772;3.475.276;1.686.943;794.965;3.452.389;1.754.812;7.509.011;3.378.846;1.959.103;6.139.675;337.744;1.760.402;6.047.454;3.442.342;1.797.913;5.094.109;3.636.774;1.986.771;6.154.953;3.854.923;2.035.579;6.211.067;1.244.071;2.035.706;5417725;Stroke;Hold;Stroke
8.313.434;3.564.631;1.704.008;802.151;3.480.708;1.758.305;7.525.235;334.798;1.967.257;6.134.298;3.378.089;176.126;60.331;3.429.266;179.697;5.092.165;3.627.663;1.988.308;6.156.029;3.850.742;20.355;6.224.161;124.413;2.037.241;5417772;Stroke;Hold;Stroke
82.899;3.603.074;1.717.188;8.086.949;3.520.134;174.654;7.527.003;3.275.401;1.991.787;6.125.484;337.803;176.311;6.028.918;3.422.451;1.796.794;509.304;3.621.839;1.989.139;6.158.115;3.848.915;2.035.404;6.235.571;124.333;2.038.436;5417803;Stroke;Hold;Stroke
8.163.932;3.642.713;1.736.053;794.438;3.469.299;1.807.056;7.539.618;3.244.174;1.999.496;6.131.175;3.375.012;1.762.801;6.002.074;3.428.028;1.791.157;5.092.818;3.619.642;1.989.237;6.159.545;3.845.886;2.035.187;6.255.469;124.032;2.040.019;5417834;Stroke;Hold;Stroke
7.941.207;3.541.802;1.741.931;7.922.452;3.379.156;1.813.383;7.557.097;3.234.997;2.003.959;6.097.829;3.386.175;1.763.962;5.837.055;3.497.114;1.810.037;509.211;3.618.539;1.988.895;6.160.417;3.844.846;2.034.818;6.262.812;1.241.299;2.040.211;5417866;Stroke;Hold;Stroke
7.901.753;3.440.263;1.744.946;8.117.357;3.447.061;1.836.077;7.577.153;3.253.997;2.005.611;6.051.132;340.847;1.766.354;5.938.375;344.145;1.781.861;5.108.222;3.630.976;1.963.188;6.159.163;3.843.534;2.034.483;6.305.052;1.247.062;2.038.943;5417897;Stroke;Hold;Stroke
7.876.462;3.342.058;1.749.064;7.879.398;3.256.479;1.812.213;7.563.545;3.240.991;200.881;6.050.385;3.408.958;1.766.401;5.851.354;3.479.296;1.799.811;5.102.315;3.622.971;1.972.161;6.163.099;3.846.434;203.393;6.325.311;1.250.445;2.037.961;5417928;Stroke;Hold;Stroke
7.846.015;3.197.706;1.811.066;788.132;324.546;1.810.917;7.566.994;3.263.405;2.007.601;6.027.926;3.419.937;1.770.084;6.063.494;341.546;1.783.102;5.099.337;363.324;1.968.346;6.165.293;3.847.914;2.033.749;6.342.127;1.252.009;2.036.879;5417975;Stroke;Hold;Stroke
7.953.104;3.098.673;1.691.527;7.905.522;3.239.068;1.811.905;7.557.987;3.285.304;2.005.959;6.018.795;3.424.118;1.770.879;5.831.901;350.553;1.794.689;5.097.207;3.627.661;1.971.234;6.172.379;3.846.862;2.033.838;6.358.782;125.359;203.534;5418006;Stroke;Hold;Stroke
8.043.343;3.084.493;1.678.969;7.963.291;3.207.154;1.794.615;7.572.458;3.311.557;1.984.086;6.018.745;342.415;1.770.361;5.831.284;3.505.103;1.794.774;5.042.551;3.644.375;1.973.705;6.177.006;3.848.608;2.033.672;6.377.225;1.258.079;2.033.509;5418038;Stroke;Hold;Stroke
8.180.432;3.098.423;1.663.961;8.053.086;3.143.667;1.725.444;7.573.698;3.317.869;1.980.194;6.125.696;3.368.592;1.756.205;5.831.096;3.504.967;1.794.627;50.588;362.774;1.975.493;6.186.973;3.850.624;2.033.576;6.391.321;1.260.354;2.031.712;5418069;Stroke;Hold;Stroke
82.289;313.101;1.658.444;8.056.086;3.152.484;172.144;7.570.815;3.323.473;1.975.803;6.128.892;3.364.122;1.754.908;5.812.234;3.505.756;179.821;5.073.456;3.635.783;1.967.478;6.195.837;3.852.098;2.033.367;6.403.119;1.262.556;2.030.858;5418100;Stroke;Hold;Stroke
8.198.006;3.182.104;1.661.045;7.917.385;3.214.654;1.760.916;7.581.492;3.289.937;195.544;6.131.629;3.361.279;1.753.523;5.805.922;3.504.455;1.799.248;5.077.258;3.638.865;1.965.892;6.200.378;385.187;2.033.141;6.409.566;1.263.108;2.030.119;5418131;Stroke;Hold;Stroke
7.983.419;3.280.906;1.678.972;795.533;324.445;1.695.139;7.567.833;3.255.496;1.958.823;6.134.429;3.357.462;1.752.226;5.896.433;3.427.022;1.760.109;5.085.979;3.639.361;1.961.699;6.207.936;3.847.764;2.033.041;6.420.617;1.264.841;2.029.474;5418178;Stroke;Hold;Stroke
7.853.073;3.207.915;1.694.392;7.919.715;3.220.619;1.693.311;756.863;3.255.093;1.959.046;6.138.593;3.355.091;1.751.675;5.772.065;3.494.548;1.805.605;5.100.706;3.635.391;1.967.206;6.213.427;3.846.023;2.032.675;6.430.586;1.264.902;2.028.946;5418194;Stroke;Hold;Stroke
7.801.828;3.162.721;1.688.308;7.826.546;3.146.318;168.645;7.578.828;3.263.679;1.956.063;6.142.062;3.353.429;1.750.654;5.774.287;3.496.196;1.805.222;5.107.553;3.636.395;1.970.824;6.220.433;3.845.774;2.032.415;6.437.421;126.652;2.028.498;5418225;Stroke;Hold;Stroke
7.774.765;3.071.657;1.700.587;7.772.542;3.042.417;1.687.404;7.575.379;3.261.897;1.956.077;6.144.155;3.352.015;1.749.515;5.777.074;3.499.868;1.804.619;511.536;364.959;1.967.666;6.224.016;3.846.276;2.031.944;6.443.705;1.270.766;2.027.113;5418272;Stroke;Hold;Stroke
7.822.601;2.749.142;1.608.927;7.759.018;2.874.971;1.691.439;7.568.272;325.246;1.952.792;6.142.387;3.351.126;1.748.705;5.774.366;350.288;1.805.224;5.130.636;363.899;1.971.887;6.226.844;3.847.327;2.031.168;6.447.943;1.275.599;2.025.309;5418303;Stroke;Hold;Stroke
7.814.998;2.767.933;1.670.456;7.810.414;2.859.945;1.694.639;7.560.276;3.250.486;195.304;6.141.227;3.350.487;1.747.709;577.444;3.503.906;1.805.322;5.137.974;363.481;1.973.476;6.234.134;384.999;2.030.596;6.448.791;1.276.551;2.024.004;5418334;Stroke;Hold;Stroke
