frame,verdadeiro,classificado,rotulo_d,saida_d,rotulo_p,saida_p,rotulo_h,saida_h,rotulo_s,saida_s,rotulo_r,saida_r
1907,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1908,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1909,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1910,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1911,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1912,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1913,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1914,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1915,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1916,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1917,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1918,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1919,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1920,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1921,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1922,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1923,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1924,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1925,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1926,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1927,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1928,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1929,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1930,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1931,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1932,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1933,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1934,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1935,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1936,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1937,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1938,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1939,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1940,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1941,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1942,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1943,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1944,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1945,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1946,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1947,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1948,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1949,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1950,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1951,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1952,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1953,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1954,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1955,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1956,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1957,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1958,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1959,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1960,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1961,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1962,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1963,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1964,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1965,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1966,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1967,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1968,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1969,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1970,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1971,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1972,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1973,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1974,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1975,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1976,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1977,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1978,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1979,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1980,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1981,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1982,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1983,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1984,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1985,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1986,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1987,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1988,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1989,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1990,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1991,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1992,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1993,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1994,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1995,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1996,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1997,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1998,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
1999,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2000,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2001,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2002,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2003,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2004,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2005,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2006,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2007,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2008,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2009,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2010,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2011,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2012,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2013,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2014,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2015,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2016,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2017,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2018,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2019,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2020,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2021,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2022,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2023,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2024,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2025,S,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2026,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2027,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2028,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2029,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2030,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2031,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2032,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2033,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2034,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2035,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2036,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2037,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2038,R,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2039,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2040,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2041,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2042,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2043,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2044,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2045,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2046,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2047,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2048,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2049,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2050,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2051,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2052,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2053,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2054,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2055,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2056,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2057,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2058,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2059,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2060,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2061,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2062,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2063,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2064,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2065,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2066,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2067,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2068,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2069,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2070,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2071,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2072,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2073,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2074,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2075,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2076,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2077,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2078,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2079,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2080,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2081,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2082,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2083,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2084,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2085,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2086,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2087,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2088,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2089,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2090,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2091,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2092,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2093,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2094,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2095,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2096,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2097,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2098,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2099,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2100,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2101,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2102,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2103,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2104,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2105,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2106,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2107,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2108,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2109,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2110,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2111,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2112,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2113,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2114,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2115,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2116,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2117,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2118,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2119,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2120,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2121,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2122,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2123,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2124,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2125,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2126,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2127,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2128,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2129,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2130,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2131,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2132,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2133,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2134,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2135,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2136,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2137,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2138,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2139,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2140,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2141,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2142,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2143,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2144,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2145,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2146,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2147,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2148,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2149,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2150,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2151,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2152,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2153,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2154,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2155,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2156,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2157,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2158,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2159,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2160,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2161,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2162,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2163,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2164,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2165,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2166,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2167,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2168,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2169,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2170,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2171,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2172,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2173,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2174,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2175,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2176,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2177,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2178,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2179,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2180,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2181,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2182,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2183,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2184,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2185,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2186,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2187,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2188,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2189,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
2190,D,S,ND,0.5538,NP,-0.5523,NH,0.91,NS,-0.0995,NR,-0.8656
